Date,Open,High,Low,Close,Adj Close,Volume,var1(t-5),var1(t-4),var1(t-3),var1(t-2),var1(t-1),previous-close,movement
2018-11-19,190.0,190.7,184.99,185.86,183.66,41925300,194.17,192.23,186.8,191.41,193.53,193.53,down
2018-11-20,178.37,181.47,175.51,176.98,174.88,67825200,192.23,186.8,191.41,193.53,185.86,185.86,down
2018-11-21,179.73,180.27,176.55,176.78,174.69,31124200,186.8,191.41,193.53,185.86,176.98,176.98,down
2018-11-23,174.94,176.6,172.1,172.29,170.25,23624000,191.41,193.53,185.86,176.98,176.78,176.78,down
2018-11-26,174.24,174.95,170.26,174.62,172.55,44998500,193.53,185.86,176.98,176.78,172.29,172.29,up
2018-11-27,171.51,174.77,170.88,174.24,172.18,41387400,185.86,176.98,176.78,172.29,174.62,174.62,down
2018-11-28,176.73,181.29,174.93,180.94,178.8,46062500,176.98,176.78,172.29,174.62,174.24,174.24,up
2018-11-29,182.66,182.8,177.7,179.55,177.42,41770000,176.78,172.29,174.62,174.24,180.94,180.94,down
2018-11-30,180.29,180.33,177.03,178.58,176.46,39531500,172.29,174.62,174.24,180.94,179.55,179.55,down
2018-12-03,184.46,184.94,181.21,184.82,182.63,40802500,174.62,174.24,180.94,179.55,178.58,178.58,up
2018-12-04,180.95,182.39,176.27,176.69,174.6,41344300,174.24,180.94,179.55,178.58,184.82,184.82,down
2018-12-06,171.76,174.78,170.42,174.72,172.65,43098400,180.94,179.55,178.58,184.82,176.69,176.69,down
2018-12-07,173.49,174.49,168.3,168.49,166.49,42281600,179.55,178.58,184.82,176.69,174.72,174.72,down
2018-12-10,165.0,170.09,163.33,169.6,167.59,62026000,178.58,184.82,176.69,174.72,168.49,168.49,up
2018-12-11,171.66,171.79,167.0,168.63,166.63,47281700,184.82,176.69,174.72,168.49,169.6,169.6,down
2018-12-12,170.4,171.92,169.02,169.1,167.1,35627700,176.69,174.72,168.49,169.6,168.63,168.63,up
2018-12-13,170.49,172.57,169.55,170.95,168.93,31898600,174.72,168.49,169.6,168.63,169.1,169.1,up
2018-12-14,169.0,169.08,165.28,165.48,163.52,40703700,168.49,169.6,168.63,169.1,170.95,170.95,down
2018-12-17,165.45,168.35,162.73,163.94,162.0,44287900,169.6,168.63,169.1,170.95,165.48,165.48,down
2018-12-18,165.38,167.53,164.39,166.07,164.1,33841500,168.63,169.1,170.95,165.48,163.94,163.94,up
2018-12-19,166.0,167.45,159.09,160.89,158.98,49047300,169.1,170.95,165.48,163.94,166.07,166.07,down
2018-12-20,160.4,162.11,155.3,156.83,154.97,64773000,170.95,165.48,163.94,166.07,160.89,160.89,down
2018-12-21,156.86,158.16,149.63,150.73,148.94,95744600,165.48,163.94,166.07,160.89,156.83,156.83,down
2018-12-24,148.15,151.55,146.59,146.83,145.09,37169200,163.94,166.07,160.89,156.83,150.73,150.73,down
2018-12-26,148.3,157.23,146.72,157.17,155.31,58582500,166.07,160.89,156.83,150.73,146.83,146.83,up
2018-12-27,155.84,156.77,150.07,156.15,154.3,53117100,160.89,156.83,150.73,146.83,157.17,157.17,down
2018-12-28,157.5,158.52,154.55,156.23,154.38,42291400,156.83,150.73,146.83,157.17,156.15,156.15,up
2018-12-31,158.53,159.36,156.48,157.74,155.87,35003500,150.73,146.83,157.17,156.15,156.23,156.23,up
2019-01-02,154.89,158.85,154.23,157.92,156.05,37039700,146.83,157.17,156.15,156.23,157.74,157.74,up
2019-01-03,143.98,145.72,142.0,142.19,140.51,91312200,157.17,156.15,156.23,157.74,157.92,157.92,down
2019-01-04,144.53,148.55,143.8,148.26,146.5,58607100,156.15,156.23,157.74,157.92,142.19,142.19,up
2019-01-07,148.7,148.83,145.9,147.93,146.18,54777800,156.23,157.74,157.92,142.19,148.26,148.26,down
2019-01-08,149.56,151.82,148.52,150.75,148.96,41025300,157.74,157.92,142.19,148.26,147.93,147.93,up
2019-01-09,151.29,154.53,149.63,153.31,151.49,45099100,157.92,142.19,148.26,147.93,150.75,150.75,up
2019-01-10,152.5,153.97,150.86,153.8,151.98,35780700,142.19,148.26,147.93,150.75,153.31,153.31,up
2019-01-11,152.88,153.7,151.51,152.29,150.49,27023200,148.26,147.93,150.75,153.31,153.8,153.8,down
2019-01-14,150.85,151.27,149.22,150.0,148.22,32439200,147.93,150.75,153.31,153.8,152.29,152.29,down
2019-01-15,150.27,153.39,150.05,153.07,151.26,28710900,150.75,153.31,153.8,152.29,150.0,150.0,up
2019-01-16,153.08,155.88,153.0,154.94,153.1,30569700,153.31,153.8,152.29,150.0,153.07,153.07,up
2019-01-17,154.2,157.66,153.26,155.86,154.01,29821200,153.8,152.29,150.0,153.07,154.94,154.94,up
2019-01-18,157.5,157.88,155.98,156.82,154.96,33751000,152.29,150.0,153.07,154.94,155.86,155.86,up
2019-01-22,156.41,156.73,152.62,153.3,151.48,30394000,150.0,153.07,154.94,155.86,156.82,156.82,down
2019-01-23,154.15,155.14,151.7,153.92,152.1,23130600,153.07,154.94,155.86,156.82,153.3,153.3,up
2019-01-24,154.11,154.48,151.74,152.7,150.89,25441500,154.94,155.86,156.82,153.3,153.92,153.92,down
2019-01-25,155.48,158.13,154.32,157.76,155.89,33535500,155.86,156.82,153.3,153.92,152.7,152.7,up
2019-01-28,155.79,156.33,153.66,156.3,154.45,26192100,156.82,153.3,153.92,152.7,157.76,157.76,down
2019-01-29,156.25,158.13,154.11,154.68,152.85,41587200,153.3,153.92,152.7,157.76,156.3,156.3,down
2019-01-30,163.25,166.15,160.23,165.25,163.29,61109800,153.92,152.7,157.76,156.3,154.68,154.68,up
2019-01-31,166.11,169.0,164.56,166.44,164.47,40739600,152.7,157.76,156.3,154.68,165.25,165.25,up
2019-02-01,166.96,168.98,165.93,166.52,164.55,32668100,157.76,156.3,154.68,165.25,166.44,166.44,up
2019-02-04,167.41,171.66,167.28,171.25,169.22,31495500,156.3,154.68,165.25,166.44,166.52,166.52,up
2019-02-05,172.86,175.08,172.35,174.18,172.12,36101600,154.68,165.25,166.44,166.52,171.25,171.25,up
2019-02-06,174.65,175.57,172.85,174.24,172.18,28239600,165.25,166.44,166.52,171.25,174.18,174.18,up
2019-02-07,172.4,173.94,170.34,170.94,168.92,31741700,166.44,166.52,171.25,174.18,174.24,174.24,down
2019-02-08,168.99,170.66,168.42,170.41,169.11,23820000,166.52,171.25,174.18,174.24,170.94,170.94,down
2019-02-11,171.05,171.21,169.25,169.43,168.14,20993400,171.25,174.18,174.24,170.94,170.41,170.41,down
2019-02-12,170.1,171.0,169.7,170.89,169.59,22283500,174.18,174.24,170.94,170.41,169.43,169.43,up
2019-02-13,171.39,172.48,169.92,170.18,168.89,22490200,174.24,170.94,170.41,169.43,170.89,170.89,down
2019-02-14,169.71,171.26,169.38,170.8,169.5,21835700,170.94,170.41,169.43,170.89,170.18,170.18,up
2019-02-15,171.25,171.7,169.75,170.42,169.12,24626800,170.41,169.43,170.89,170.18,170.8,170.8,down
2019-02-19,169.71,171.44,169.49,170.93,169.63,18972800,169.43,170.89,170.18,170.8,170.42,170.42,up
2019-02-20,171.19,173.32,170.99,172.03,170.72,26114400,170.89,170.18,170.8,170.42,170.93,170.93,up
2019-02-21,171.8,172.37,170.3,171.06,169.76,17249700,170.18,170.8,170.42,170.93,172.03,172.03,down
2019-02-22,171.58,173.0,171.38,172.97,171.65,18913200,170.8,170.42,170.93,172.03,171.06,171.06,up
2019-02-25,174.16,175.87,173.95,174.23,172.9,21873400,170.42,170.93,172.03,171.06,172.97,172.97,up
2019-02-26,173.71,175.3,173.17,174.33,173.0,17070200,170.93,172.03,171.06,172.97,174.23,174.23,up
2019-02-27,173.21,175.0,172.73,174.87,173.54,27835400,172.03,171.06,172.97,174.23,174.33,174.33,up
2019-02-28,174.32,174.91,172.92,173.15,171.83,28215400,171.06,172.97,174.23,174.33,174.87,174.87,down
2019-03-01,174.28,175.15,172.89,174.97,173.64,25886200,172.97,174.23,174.33,174.87,173.15,173.15,up
2019-03-04,175.69,177.75,173.97,175.85,174.51,27436200,174.23,174.33,174.87,173.15,174.97,174.97,up
2019-03-05,175.94,176.0,174.54,175.53,174.19,19737400,174.33,174.87,173.15,174.97,175.85,175.85,down
2019-03-06,174.67,175.49,173.94,174.52,173.19,20810400,174.87,173.15,174.97,175.85,175.53,175.53,down
2019-03-07,173.87,174.44,172.02,172.5,171.19,24796400,173.15,174.97,175.85,175.53,174.52,174.52,down
2019-03-08,170.32,173.07,169.5,172.91,171.59,23999400,174.97,175.85,175.53,174.52,172.5,172.5,up
2019-03-11,175.49,179.12,175.35,178.9,177.54,32011000,175.85,175.53,174.52,172.5,172.91,172.91,up
2019-03-12,180.0,182.67,179.37,180.91,179.53,32467600,175.53,174.52,172.5,172.91,178.9,178.9,up
2019-03-13,182.25,183.3,180.92,181.71,180.33,31032500,174.52,172.5,172.91,178.9,180.91,180.91,up
2019-03-14,183.9,184.1,182.56,183.73,182.33,23579500,172.5,172.91,178.9,180.91,181.71,181.71,up
2019-03-15,184.85,187.33,183.74,186.12,184.7,39042900,172.91,178.9,180.91,181.71,183.73,183.73,up
2019-03-18,185.8,188.39,185.79,188.02,186.59,26219800,178.9,180.91,181.71,183.73,186.12,186.12,up
2019-03-19,188.35,188.99,185.92,186.53,185.11,31646400,180.91,181.71,183.73,186.12,188.02,188.02,down
2019-03-20,186.23,189.49,184.73,188.16,186.73,31035200,181.71,183.73,186.12,188.02,186.53,186.53,up
2019-03-21,190.02,196.33,189.81,195.09,193.61,51034200,183.73,186.12,188.02,186.53,188.16,188.16,up
2019-03-22,195.34,197.69,190.78,191.05,189.6,42407700,186.12,188.02,186.53,188.16,195.09,195.09,down
2019-03-25,191.51,191.98,186.6,188.74,187.3,43845300,188.02,186.53,188.16,195.09,191.05,191.05,down
2019-03-26,191.66,192.88,184.58,186.79,185.37,49800500,186.53,188.16,195.09,191.05,188.74,188.74,down
2019-03-27,188.75,189.76,186.55,188.47,187.04,29848400,188.16,195.09,191.05,188.74,186.79,186.79,up
2019-03-28,188.95,189.56,187.53,188.72,187.28,20780400,195.09,191.05,188.74,186.79,188.47,188.47,up
2019-03-29,189.83,190.08,188.54,189.95,188.51,23564000,191.05,188.74,186.79,188.47,188.72,188.72,up
2019-04-01,191.64,191.68,188.38,191.24,189.79,27862000,188.74,186.79,188.47,188.72,189.95,189.95,up
2019-04-02,191.09,194.46,191.05,194.02,192.54,22765700,186.79,188.47,188.72,189.95,191.24,191.24,up
2019-04-03,193.25,196.5,193.15,195.35,193.86,23271800,188.47,188.72,189.95,191.24,194.02,194.02,up
2019-04-04,194.79,196.37,193.14,195.69,194.2,19114300,188.72,189.95,191.24,194.02,195.35,195.35,up
2019-04-05,196.45,197.1,195.93,197.0,195.5,18526600,189.95,191.24,194.02,195.35,195.69,195.69,up
2019-04-08,196.42,200.23,196.34,200.1,198.58,25881700,191.24,194.02,195.35,195.69,197.0,197.0,up
2019-04-09,200.32,202.85,199.23,199.5,197.98,35768200,194.02,195.35,195.69,197.0,200.1,200.1,down
2019-04-10,198.68,200.74,198.18,200.62,199.09,21695300,195.35,195.69,197.0,200.1,199.5,199.5,up
2019-04-11,200.85,201.0,198.44,198.95,197.44,20900800,195.69,197.0,200.1,199.5,200.62,200.62,down
2019-04-12,199.2,200.14,196.21,198.87,197.36,27760700,197.0,200.1,199.5,200.62,198.95,198.95,down
2019-04-15,198.58,199.85,198.01,199.23,197.71,17536600,200.1,199.5,200.62,198.95,198.87,198.87,up
2019-04-16,199.46,201.37,198.56,199.25,197.73,25696400,199.5,200.62,198.95,198.87,199.23,199.23,up
2019-04-17,199.54,203.38,198.61,203.13,201.58,28906800,200.62,198.95,198.87,199.23,199.25,199.25,up
2019-04-18,203.12,204.15,202.52,203.86,202.31,24195800,198.95,198.87,199.23,199.25,203.13,203.13,up
2019-04-22,202.83,204.94,202.34,204.53,202.97,19439500,198.87,199.23,199.25,203.13,203.86,203.86,up
2019-04-23,204.43,207.75,203.9,207.48,205.9,23323000,199.23,199.25,203.13,203.86,204.53,204.53,up
2019-04-24,207.36,208.48,207.05,207.16,205.58,17540600,199.25,203.13,203.86,204.53,207.48,207.48,down
2019-04-25,206.83,207.76,205.12,205.28,203.72,18543200,203.13,203.86,204.53,207.48,207.16,207.16,down
2019-04-26,204.9,205.0,202.12,204.3,202.75,18649100,203.86,204.53,207.48,207.16,205.28,205.28,down
2019-04-29,204.4,205.97,203.86,204.61,203.05,22204700,204.53,207.48,207.16,205.28,204.3,204.3,up
2019-04-30,203.06,203.4,199.11,200.67,199.14,46534900,207.48,207.16,205.28,204.3,204.61,204.61,down
2019-05-01,209.88,215.31,209.23,210.52,208.92,64827300,207.16,205.28,204.3,204.61,200.67,200.67,up
2019-05-02,209.84,212.65,208.13,209.15,207.56,31996300,205.28,204.3,204.61,200.67,210.52,210.52,down
2019-05-03,210.89,211.84,210.23,211.75,210.14,20892400,204.3,204.61,200.67,210.52,209.15,209.15,up
2019-05-06,204.29,208.84,203.5,208.48,206.89,32443100,204.61,200.67,210.52,209.15,211.75,211.75,down
2019-05-07,205.88,207.42,200.83,202.86,201.32,38763700,200.67,210.52,209.15,211.75,208.48,208.48,down
2019-05-08,201.9,205.34,201.75,202.9,201.36,26339500,210.52,209.15,211.75,208.48,202.86,202.86,up
2019-05-09,200.4,201.68,196.66,200.72,199.19,34908600,209.15,211.75,208.48,202.86,202.9,202.9,down
2019-05-10,197.42,198.85,192.77,197.18,196.43,41208700,211.75,208.48,202.86,202.9,200.72,200.72,down
2019-05-13,187.71,189.48,182.85,185.72,185.02,57430600,208.48,202.86,202.9,200.72,197.18,197.18,down
2019-05-14,186.41,189.7,185.41,188.66,187.95,36529700,202.86,202.9,200.72,197.18,185.72,185.72,up
2019-05-15,186.27,191.75,186.02,190.92,190.2,26544700,202.9,200.72,197.18,185.72,188.66,188.66,up
2019-05-16,189.91,192.47,188.84,190.08,189.36,33031400,200.72,197.18,185.72,188.66,190.92,190.92,down
2019-05-17,186.93,190.9,186.76,189.0,188.28,32879100,197.18,185.72,188.66,190.92,190.08,190.08,down
2019-05-20,183.52,184.35,180.28,183.09,182.4,38612300,185.72,188.66,190.92,190.08,189.0,189.0,down
2019-05-21,185.22,188.0,184.7,186.6,185.89,28364800,188.66,190.92,190.08,189.0,183.09,183.09,up
2019-05-22,184.66,185.71,182.55,182.78,182.09,29748600,190.92,190.08,189.0,183.09,186.6,186.6,down
2019-05-23,179.8,180.54,177.81,179.66,178.98,36529700,190.08,189.0,183.09,186.6,182.78,182.78,down
2019-05-24,180.2,182.14,178.62,178.97,178.29,23714700,189.0,183.09,186.6,182.78,179.66,179.66,down
2019-05-28,178.92,180.59,177.91,178.23,177.56,27948200,183.09,186.6,182.78,179.66,178.97,178.97,down
2019-05-29,176.42,179.35,176.0,177.38,176.71,28481200,186.6,182.78,179.66,178.97,178.23,178.23,down
2019-05-30,177.95,179.23,176.67,178.3,177.63,21218400,182.78,179.66,178.97,178.23,177.38,177.38,up
2019-05-31,176.23,177.99,174.99,175.07,174.41,27043600,179.66,178.97,178.23,177.38,178.3,178.3,down
2019-06-03,175.6,177.92,170.27,173.3,172.64,40396100,178.97,178.23,177.38,178.3,175.07,175.07,down
2019-06-04,175.44,179.83,174.52,179.64,178.96,30968000,178.23,177.38,178.3,175.07,173.3,173.3,up
2019-06-05,184.28,184.99,181.14,182.54,181.85,29773400,177.38,178.3,175.07,173.3,179.64,179.64,up
2019-06-06,183.08,185.47,182.15,185.22,184.52,22526300,178.3,175.07,173.3,179.64,182.54,182.54,up
2019-06-07,186.51,191.92,185.77,190.15,189.43,30684400,175.07,173.3,179.64,182.54,185.22,185.22,up
2019-06-10,191.81,195.37,191.62,192.58,191.85,26220900,173.3,179.64,182.54,185.22,190.15,190.15,up
2019-06-11,194.86,196.0,193.6,194.81,194.07,26932900,179.64,182.54,185.22,190.15,192.58,192.58,up
2019-06-12,193.95,195.97,193.39,194.19,193.45,18253200,182.54,185.22,190.15,192.58,194.81,194.81,down
2019-06-13,194.7,196.79,193.6,194.15,193.42,21674600,185.22,190.15,192.58,194.81,194.19,194.19,down
2019-06-14,191.55,193.59,190.3,192.74,192.01,18761500,190.15,192.58,194.81,194.19,194.15,194.15,down
2019-06-17,192.9,194.96,192.17,193.89,193.16,14669100,192.58,194.81,194.19,194.15,192.74,192.74,up
2019-06-18,196.05,200.29,195.21,198.45,197.7,26551000,194.81,194.19,194.15,192.74,193.89,193.89,up
2019-06-19,199.68,199.88,197.31,197.87,197.12,21124200,194.19,194.15,192.74,193.89,198.45,198.45,down
2019-06-20,200.37,200.61,198.03,199.46,198.71,21514000,194.15,192.74,193.89,198.45,197.87,197.87,up
2019-06-21,198.8,200.85,198.15,198.78,198.03,47800600,192.74,193.89,198.45,197.87,199.46,199.46,down
2019-06-24,198.54,200.16,198.17,198.58,197.83,18220400,193.89,198.45,197.87,199.46,198.78,198.78,down
2019-06-25,198.43,199.26,195.29,195.57,194.83,21070300,198.45,197.87,199.46,198.78,198.58,198.58,down
2019-06-26,197.77,200.99,197.35,199.8,199.04,26067500,197.87,199.46,198.78,198.58,195.57,195.57,up
2019-06-27,200.29,201.57,199.57,199.74,198.98,20899700,199.46,198.78,198.58,195.57,199.8,199.8,down
2019-06-28,198.68,199.5,197.05,197.92,197.17,31110600,198.78,198.58,195.57,199.8,199.74,199.74,down
2019-07-01,203.17,204.49,200.65,201.55,200.79,27253000,198.58,195.57,199.8,199.74,197.92,197.92,up
2019-07-02,201.41,203.13,201.36,202.73,201.96,16935200,195.57,199.8,199.74,197.92,201.55,201.55,up
2019-07-03,203.28,204.44,202.69,204.41,203.64,11362000,199.8,199.74,197.92,201.55,202.73,202.73,up
2019-07-05,203.35,205.08,202.9,204.23,203.46,17265500,199.74,197.92,201.55,202.73,204.41,204.41,down
2019-07-08,200.81,201.4,198.41,200.02,199.26,25338600,197.92,201.55,202.73,204.41,204.23,204.23,down
2019-07-09,199.2,201.51,198.81,201.24,200.48,20578000,201.55,202.73,204.41,204.23,200.02,200.02,up
2019-07-10,201.85,203.73,201.56,203.23,202.46,17897100,202.73,204.41,204.23,200.02,201.24,201.24,up
2019-07-11,203.31,204.39,201.71,201.75,200.99,20191800,204.41,204.23,200.02,201.24,203.23,203.23,down
2019-07-12,202.45,204.0,202.2,203.3,202.53,17595200,204.23,200.02,201.24,203.23,201.75,201.75,up
2019-07-15,204.09,205.87,204.0,205.21,204.43,16947400,200.02,201.24,203.23,201.75,203.3,203.3,up
2019-07-16,204.59,206.11,203.5,204.5,203.73,16866800,201.24,203.23,201.75,203.3,205.21,205.21,down
2019-07-17,204.05,205.09,203.27,203.35,202.58,14107500,203.23,201.75,203.3,205.21,204.5,204.5,down
2019-07-18,204.0,205.88,203.7,205.66,204.88,18540600,201.75,203.3,205.21,204.5,203.35,203.35,up
2019-07-19,205.79,206.5,202.36,202.59,201.82,20929300,203.3,205.21,204.5,203.35,205.66,205.66,down
2019-07-22,203.65,207.23,203.61,207.22,206.44,22277900,205.21,204.5,203.35,205.66,202.59,202.59,up
2019-07-23,208.46,208.91,207.29,208.84,208.05,18355200,204.5,203.35,205.66,202.59,207.22,207.22,up
2019-07-24,207.67,209.15,207.17,208.67,207.88,14991600,203.35,205.66,202.59,207.22,208.84,208.84,down
2019-07-25,208.89,209.24,206.73,207.02,206.24,13909600,205.66,202.59,207.22,208.84,208.67,208.67,down
2019-07-26,207.48,209.73,207.14,207.74,206.95,17618900,202.59,207.22,208.84,208.67,207.02,207.02,up
2019-07-29,208.46,210.64,208.44,209.68,208.89,21673400,207.22,208.84,208.67,207.02,207.74,207.74,up
2019-07-30,208.76,210.16,207.31,208.78,207.99,33935700,208.84,208.67,207.02,207.74,209.68,209.68,down
2019-07-31,216.42,221.37,211.3,213.04,212.23,69281400,208.67,207.02,207.74,209.68,208.78,208.78,up
2019-08-01,213.9,218.03,206.74,208.43,207.64,54017900,207.02,207.74,209.68,208.78,213.04,213.04,down
2019-08-02,205.53,206.43,201.63,204.02,203.25,40862100,207.74,209.68,208.78,213.04,208.43,208.43,down
2019-08-05,197.99,198.65,192.58,193.34,192.61,52393000,209.68,208.78,213.04,208.43,204.02,204.02,down
2019-08-06,196.31,198.07,194.04,197.0,196.25,35824800,208.78,213.04,208.43,204.02,193.34,193.34,up
2019-08-07,195.41,199.56,193.82,199.04,198.29,33364400,213.04,208.43,204.02,193.34,197.0,197.0,up
2019-08-08,200.2,203.53,199.39,203.43,202.66,27009500,208.43,204.02,193.34,197.0,199.04,199.04,up
2019-08-09,201.3,202.76,199.29,200.99,200.99,24619700,204.02,193.34,197.0,199.04,203.43,203.43,down
2019-08-12,199.62,202.05,199.15,200.48,200.48,22481900,193.34,197.0,199.04,203.43,200.99,200.99,down
2019-08-13,201.02,212.14,200.48,208.97,208.97,47218500,197.0,199.04,203.43,200.99,200.48,200.48,up
2019-08-14,203.16,206.44,202.59,202.75,202.75,36547400,199.04,203.43,200.99,200.48,208.97,208.97,down
2019-08-15,203.46,205.14,199.67,201.74,201.74,27227400,203.43,200.99,200.48,208.97,202.75,202.75,down
2019-08-16,204.28,207.16,203.84,206.5,206.5,27620400,200.99,200.48,208.97,202.75,201.74,201.74,up
2019-08-19,210.62,212.73,210.03,210.35,210.35,24413600,200.48,208.97,202.75,201.74,206.5,206.5,up
2019-08-20,210.88,213.35,210.32,210.36,210.36,26884300,208.97,202.75,201.74,206.5,210.35,210.35,up
2019-08-21,212.99,213.65,211.6,212.64,212.64,21535400,202.75,201.74,206.5,210.35,210.36,210.36,up
2019-08-22,213.19,214.44,210.75,212.46,212.46,22253700,201.74,206.5,210.35,210.36,212.64,212.64,down
2019-08-23,209.43,212.05,201.0,202.64,202.64,46818000,206.5,210.35,210.36,212.64,212.46,212.46,down
2019-08-26,205.86,207.19,205.06,206.49,206.49,26043600,210.35,210.36,212.64,212.46,202.64,202.64,up
2019-08-27,207.86,208.55,203.53,204.16,204.16,25873300,210.36,212.64,212.46,202.64,206.49,206.49,down
2019-08-28,204.1,205.72,203.32,205.53,205.53,15938800,212.64,212.46,202.64,206.49,204.16,204.16,up
2019-08-29,208.5,209.32,206.66,209.01,209.01,20990500,212.46,202.64,206.49,204.16,205.53,205.53,up
2019-08-30,210.16,210.45,207.2,208.74,208.74,21143400,202.64,206.49,204.16,205.53,209.01,209.01,down
2019-09-03,206.43,206.98,204.22,205.7,205.7,20023000,206.49,204.16,205.53,209.01,208.74,208.74,down
2019-09-04,208.39,209.48,207.32,209.19,209.19,19188100,204.16,205.53,209.01,208.74,205.7,205.7,up
2019-09-05,212.0,213.97,211.51,213.28,213.28,23913700,205.53,209.01,208.74,205.7,209.19,209.19,up
2019-09-06,214.05,214.42,212.51,213.26,213.26,19362300,209.01,208.74,205.7,209.19,213.28,213.28,down
2019-09-09,214.84,216.44,211.07,214.17,214.17,27309400,208.74,205.7,209.19,213.28,213.26,213.26,up
2019-09-10,213.86,216.78,211.71,216.7,216.7,31777900,205.7,209.19,213.28,213.26,214.17,214.17,up
2019-09-11,218.07,223.71,217.73,223.59,223.59,44289600,209.19,213.28,213.26,214.17,216.7,216.7,up
2019-09-12,224.8,226.42,222.86,223.09,223.09,32226700,213.28,213.26,214.17,216.7,223.59,223.59,down
2019-09-13,220.0,220.79,217.02,218.75,218.75,39763300,213.26,214.17,216.7,223.59,223.09,223.09,down
2019-09-16,217.73,220.13,217.56,219.9,219.9,21158100,214.17,216.7,223.59,223.09,218.75,218.75,up
2019-09-17,219.96,220.82,219.12,220.7,220.7,18318700,216.7,223.59,223.09,218.75,219.9,219.9,up
2019-09-18,221.06,222.85,219.44,222.77,222.77,25340000,223.59,223.09,218.75,219.9,220.7,220.7,up
2019-09-19,222.01,223.76,220.37,220.96,220.96,22060600,223.09,218.75,219.9,220.7,222.77,222.77,down
2019-09-20,221.38,222.56,217.47,217.73,217.73,55413100,218.75,219.9,220.7,222.77,220.96,220.96,down
2019-09-23,218.95,219.84,217.65,218.72,218.72,19165500,219.9,220.7,222.77,220.96,217.73,217.73,up
2019-09-24,221.03,222.49,217.19,217.68,217.68,31190800,220.7,222.77,220.96,217.73,218.72,218.72,down
2019-09-25,218.55,221.5,217.14,221.03,221.03,21903400,222.77,220.96,217.73,218.72,217.68,217.68,up
2019-09-26,220.0,220.94,218.83,219.89,219.89,18833500,220.96,217.73,218.72,217.68,221.03,221.03,down
2019-09-27,220.54,220.96,217.28,218.82,218.82,25352000,217.73,218.72,217.68,221.03,219.89,219.89,down
